gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
MT-TY	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation	Reactome	negative	1.5882382988929749	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MTRES1	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation	Reactome	negative	1.5882382988929749	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MTRFR	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation	Reactome	negative	1.5882382988929749	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
NDUFAB1	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation	Reactome	negative	1.5882382988929749	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
GFM1	Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation	Reactome	negative	1.5877103209495544	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
TSFM	Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation	Reactome	negative	1.5877103209495544	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
TUFM	Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation	Reactome	negative	1.5877103209495544	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
UBE2D1	Reactome::Autodegradation of Cdh1 by Cdh1:APC/C;Reactome::Signaling by TGFB family members	Reactome	negative;positive	1.4903345704078674	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
AKT1	Reactome::Negative regulation of NOTCH4 signaling;Reactome::Regulation of beta-cell development	Reactome	negative;positive	1.4670427441596985	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
WWTR1	Reactome::EGR2 and SOX10-mediated initiation of Schwann cell myelination;Reactome::Signaling by TGFB family members	Reactome	positive	1.4605652689933777	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
YBX1	Reactome::Signaling by TGFB family members;Reactome::mRNA Splicing - Minor Pathway	Reactome	negative;positive	1.4498599767684937	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
CDC42	Reactome::Myogenesis;Reactome::RHOU GTPase cycle	Reactome	positive	1.4476714730262756	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
PARD6A	Reactome::RHOU GTPase cycle;Reactome::Signaling by TGFB family members	Reactome	positive	1.444223701953888	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
USP9X	Reactome::RHOU GTPase cycle;Reactome::Signaling by TGFB family members	Reactome	positive	1.444223701953888	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
HELLS	Reactome::Signaling by TGFB family members;Reactome::TGFBR3 expression	Reactome	positive	1.4435190558433533	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
KLF16	Reactome::Signaling by TGFB family members;Reactome::TGFBR3 expression	Reactome	positive	1.4435190558433533	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MIR23B	Reactome::Signaling by TGFB family members;Reactome::TGFBR3 expression	Reactome	positive	1.4435190558433533	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MIR27B	Reactome::Signaling by TGFB family members;Reactome::TGFBR3 expression	Reactome	positive	1.4435190558433533	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MIRLET7A1	Reactome::Signaling by TGFB family members;Reactome::TGFBR3 expression	Reactome	positive	1.4435190558433533	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MYCN	Reactome::Signaling by TGFB family members;Reactome::TGFBR3 expression	Reactome	positive	1.4435190558433533	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
RARA	Reactome::Signaling by TGFB family members;Reactome::TGFBR3 expression	Reactome	positive	1.4435190558433533	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
SMAD3	Reactome::Signaling by TGFB family members;Reactome::TGFBR3 expression	Reactome	positive	1.4435190558433533	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
SMAD4	Reactome::Signaling by TGFB family members;Reactome::TGFBR3 expression	Reactome	positive	1.4435190558433533	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
SP1	Reactome::Signaling by TGFB family members;Reactome::TGFBR3 expression	Reactome	positive	1.4435190558433533	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
TGFBR3	Reactome::Signaling by TGFB family members;Reactome::TGFBR3 expression	Reactome	positive	1.4435190558433533	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
PAK2	Reactome::RHOU GTPase cycle;Reactome::Regulation of activated PAK-2p34 by proteasome mediated degradation	Reactome	negative;positive	1.4431307911872864	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MEF2C	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2;Reactome::Myogenesis	Reactome	positive	1.4327365159988403	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MEF2D	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2;Reactome::Myogenesis	Reactome	positive	1.4327365159988403	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
BMAL1	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2;Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	1.4327336549758911	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
NCOR1	Reactome::Expression of BMAL (ARNTL), CLOCK, and NPAS2;Reactome::Signaling by TGFB family members	Reactome	positive	1.4292887449264526	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
XPO1	Reactome::Signaling by TGFB family members;Reactome::Transcriptional Regulation by NPAS4	Reactome	positive	1.4254106283187866	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF1	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF16	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF17	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF18	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF19	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF20	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF22	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF23	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF3	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF4	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF5	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF6	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF7	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF8	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGF9	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGFR1	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGFR2	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGFR3	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FGFR4	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FLT3	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FLT3LG	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
FRS2	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
GAB1	Reactome::Insulin receptor signalling cascade;Reactome::Signaling by Insulin receptor	Reactome	positive	1.4235200881958008	2	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
