gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
RFC1	Reactome::Dual incision in TC-NER;Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER;Reactome::Nucleotide Excision Repair;Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	negative	3.1824429035186768	4	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RFC2	Reactome::Dual incision in TC-NER;Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER;Reactome::Nucleotide Excision Repair;Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	negative	3.1824429035186768	4	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RFC3	Reactome::Dual incision in TC-NER;Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER;Reactome::Nucleotide Excision Repair;Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	negative	3.1824429035186768	4	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RFC4	Reactome::Dual incision in TC-NER;Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER;Reactome::Nucleotide Excision Repair;Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	negative	3.1824429035186768	4	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RFC5	Reactome::Dual incision in TC-NER;Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER;Reactome::Nucleotide Excision Repair;Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	negative	3.1824429035186768	4	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RPA1	Reactome::Dual incision in TC-NER;Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER;Reactome::Nucleotide Excision Repair;Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	negative	3.1824429035186768	4	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RPA2	Reactome::Dual incision in TC-NER;Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER;Reactome::Nucleotide Excision Repair;Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	negative	3.1824429035186768	4	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RPA3	Reactome::Dual incision in TC-NER;Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER;Reactome::Nucleotide Excision Repair;Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	negative	3.1824429035186768	4	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
TCEA1	Reactome::Dual incision in TC-NER;Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER;Reactome::Nucleotide Excision Repair;Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	negative	3.1824429035186768	4	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
USP7	Reactome::Dual incision in TC-NER;Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER;Reactome::Nucleotide Excision Repair;Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	negative	3.1824429035186768	4	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
UVSSA	Reactome::Dual incision in TC-NER;Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER;Reactome::Nucleotide Excision Repair;Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	negative	3.1824429035186768	4	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
XAB2	Reactome::Dual incision in TC-NER;Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER;Reactome::Nucleotide Excision Repair;Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	negative	3.1824429035186768	4	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ZNF830	Reactome::Dual incision in TC-NER;Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER;Reactome::Nucleotide Excision Repair;Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	negative	3.1824429035186768	4	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
BAIAP2	Reactome::RAC1 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	2.568851411342621	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
WASF1	Reactome::RAC1 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	2.568851411342621	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARAP2	Reactome::RAC1 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle	Reactome	positive	2.557676672935486	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARAP3	Reactome::RAC1 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle	Reactome	positive	2.557676672935486	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARHGDIB	Reactome::RAC1 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle	Reactome	positive	2.557676672935486	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SNAP23	Reactome::RAC1 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle	Reactome	positive	2.557676672935486	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
YKT6	Reactome::RAC1 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle	Reactome	positive	2.557676672935486	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
AKT3	Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	2.5414604544639587	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DEF6	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RHOA GTPase cycle	Reactome	positive	2.5273401141166687	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DOCK2	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RHOA GTPase cycle	Reactome	positive	2.5273401141166687	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARHGEF18	Reactome::RAC1 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::Signaling by TGFB family members	Reactome	positive	2.5234673023223877	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
CTNNA1	Reactome::Regulation of CDH11 Expression and Function;Reactome::Regulation of Expression and Function of Type II Classical Cadherins;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	2.5228710174560547	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
CTNNB1	Reactome::Regulation of CDH11 Expression and Function;Reactome::Regulation of Expression and Function of Type II Classical Cadherins;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	2.5228710174560547	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
CTNND1	Reactome::Regulation of CDH11 Expression and Function;Reactome::Regulation of Expression and Function of Type II Classical Cadherins;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	2.5228710174560547	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARHGEF10	Reactome::RAC1 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	2.5217446088790894	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARHGEF11	Reactome::RAC1 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	2.5217446088790894	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARHGEF25	Reactome::RAC1 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	2.5217446088790894	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARHGEF5	Reactome::RAC1 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	2.5217446088790894	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
CIT	Reactome::RAC1 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	2.5217446088790894	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DLC1	Reactome::RAC1 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	2.5217446088790894	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
IQGAP3	Reactome::RAC1 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	2.5217446088790894	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
MCF2L	Reactome::RAC1 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	2.5217446088790894	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
MYO9B	Reactome::RAC1 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	2.5217446088790894	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PKN1	Reactome::RAC1 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	2.5217446088790894	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PKN2	Reactome::RAC1 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	2.5217446088790894	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARHGAP17	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
BAIAP2L1	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
CDC42EP1	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DOCK10	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
EMD	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
EPHA2	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ESYT1	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
GARRE1	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
GIT1	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
GIT2	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
LAMTOR1	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
LEMD3	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
MPP7	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
NHS	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PAK4	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RAB7A	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SWAP70	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
TAOK3	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
VRK2	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle	Reactome	positive	2.5169149041175842	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ROCK1	Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	2.515951931476593	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ROCK2	Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	2.515951931476593	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
CALM1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	2.500473439693451	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
MAPK12	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	2.500473439693451	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SHC2	Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	2.500473439693451	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
PGRMC2	Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle	Reactome	positive	2.499947488307953	3	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
