gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
SRP68	Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	0.6087107062339783	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SRP72	Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	0.6087107062339783	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SRP9	Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	0.6087107062339783	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SRPRA	Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	0.6087107062339783	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SRPRB	Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	0.6087107062339783	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SSR1	Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	0.6087107062339783	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SSR2	Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	0.6087107062339783	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SSR3	Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	0.6087107062339783	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SSR4	Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	0.6087107062339783	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
TRAM1	Reactome::SRP-dependent cotranslational protein targeting to membrane	Reactome	negative	0.6087107062339783	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
ARNT	Reactome::Regulation of gene expression by Hypoxia-inducible Factor	Reactome	negative	0.6059085130691528	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
CA9	Reactome::Regulation of gene expression by Hypoxia-inducible Factor	Reactome	negative	0.6059085130691528	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
CITED2	Reactome::Regulation of gene expression by Hypoxia-inducible Factor	Reactome	negative	0.6059085130691528	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
CREBBP	Reactome::Regulation of gene expression by Hypoxia-inducible Factor	Reactome	negative	0.6059085130691528	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
EP300	Reactome::Regulation of gene expression by Hypoxia-inducible Factor	Reactome	negative	0.6059085130691528	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
EPAS1	Reactome::Regulation of gene expression by Hypoxia-inducible Factor	Reactome	negative	0.6059085130691528	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
EPO	Reactome::Regulation of gene expression by Hypoxia-inducible Factor	Reactome	negative	0.6059085130691528	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
HIF1A	Reactome::Regulation of gene expression by Hypoxia-inducible Factor	Reactome	negative	0.6059085130691528	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
HIF3A	Reactome::Regulation of gene expression by Hypoxia-inducible Factor	Reactome	negative	0.6059085130691528	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
HIGD1A	Reactome::Regulation of gene expression by Hypoxia-inducible Factor	Reactome	negative	0.6059085130691528	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
VEGFA	Reactome::Regulation of gene expression by Hypoxia-inducible Factor	Reactome	negative	0.6059085130691528	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF1	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF10	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF16	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF17	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF18	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF2	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF20	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF22	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF23	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF3	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF4	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF5	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF6	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF7	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGF9	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FGFR2	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FRS2	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
FRS3	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
GAB1	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
HRAS	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
NRAS	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
PIK3CA	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
PIK3R1	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
PLCG1	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
SOS1	Reactome::Downstream signaling of activated FGFR2	Reactome	negative	0.5994120240211487	1	1	EXTENDED	BLD	weak	included in loading-ranked biology-compatible source feature union
