dataset	sample_name	axis	program_type	spatial_program	spot_spearman	n_spots	sample_accession
GSE202011		F2	EXTENDED	keratinocyte_spinous_suprabasal	0.381501961256849	1183	GSM6086621
GSE202011		F2	EXTENDED	keratinocyte_inflammatory_T17	0.3082570447150856	1183	GSM6086621
GSE202011		F2	EXTENDED	keratinocyte_stress_hypoxia	0.5821447087749755	1183	GSM6086621
GSE202011		F2	EXTENDED	fibroblast_matrix	-0.1721515819172699	1183	GSM6086621
GSE202011		F2	EXTENDED	fibroblast_inflammatory	0.3030271253025652	1183	GSM6086621
GSE202011		F2	EXTENDED	endothelial_vascular	0.4232213492717607	1183	GSM6086621
GSE202011		F2	EXTENDED	myeloid_dendritic	0.5143699974084907	1183	GSM6086621
GSE202011		F2	EXTENDED	T_NK_cytotoxic	0.4482945078549773	1183	GSM6086621
GSE202011		F2	EXTENDED	B_plasma	0.1918877772586917	1183	GSM6086621
GSE202011		F6	CORE	keratinocyte_basal	0.5220568304526682	1183	GSM6086621
GSE202011		F6	CORE	keratinocyte_spinous_suprabasal	0.4039092065408498	1183	GSM6086621
GSE202011		F6	CORE	keratinocyte_inflammatory_T17	0.3591009415601412	1183	GSM6086621
GSE202011		F6	CORE	keratinocyte_stress_hypoxia	0.5806340418203038	1183	GSM6086621
GSE202011		F6	CORE	fibroblast_matrix	-0.3147968133234052	1183	GSM6086621
GSE202011		F6	CORE	fibroblast_inflammatory	0.2522343719181057	1183	GSM6086621
GSE202011		F6	CORE	endothelial_vascular	0.36019733988115	1183	GSM6086621
GSE202011		F6	CORE	myeloid_dendritic	0.5215464224929522	1183	GSM6086621
GSE202011		F6	CORE	T_NK_cytotoxic	0.4431422598101826	1183	GSM6086621
GSE202011		F6	CORE	B_plasma	0.172987559551781	1183	GSM6086621
GSE202011		F6	EXTENDED	keratinocyte_basal	0.5383836909751999	1183	GSM6086621
GSE202011		F6	EXTENDED	keratinocyte_spinous_suprabasal	0.4184161157706165	1183	GSM6086621
GSE202011		F6	EXTENDED	keratinocyte_inflammatory_T17	0.3784767940888821	1183	GSM6086621
GSE202011		F6	EXTENDED	keratinocyte_stress_hypoxia	0.5897861967002536	1183	GSM6086621
GSE202011		F6	EXTENDED	fibroblast_matrix	-0.2961339193680469	1183	GSM6086621
GSE202011		F6	EXTENDED	fibroblast_inflammatory	0.2873089573580711	1183	GSM6086621
GSE202011		F6	EXTENDED	endothelial_vascular	0.3952194763955037	1183	GSM6086621
GSE202011		F6	EXTENDED	myeloid_dendritic	0.5225536358446934	1183	GSM6086621
GSE202011		F6	EXTENDED	T_NK_cytotoxic	0.4547319140874183	1183	GSM6086621
GSE202011		F6	EXTENDED	B_plasma	0.1848017680918525	1183	GSM6086621
GSE202011		F7	CORE	keratinocyte_basal	0.5497375740293194	1183	GSM6086621
GSE202011		F7	CORE	keratinocyte_spinous_suprabasal	0.3720701451077592	1183	GSM6086621
GSE202011		F7	CORE	keratinocyte_inflammatory_T17	0.3739716984755981	1183	GSM6086621
GSE202011		F7	CORE	keratinocyte_stress_hypoxia	0.5622438546454085	1183	GSM6086621
GSE202011		F7	CORE	fibroblast_matrix	-0.3250420483470672	1183	GSM6086621
GSE202011		F7	CORE	fibroblast_inflammatory	0.2843422320742054	1183	GSM6086621
GSE202011		F7	CORE	endothelial_vascular	0.4182923538803745	1183	GSM6086621
GSE202011		F7	CORE	myeloid_dendritic	0.5209095771243742	1183	GSM6086621
GSE202011		F7	CORE	T_NK_cytotoxic	0.4566901488639964	1183	GSM6086621
GSE202011		F7	CORE	B_plasma	0.1950758818300348	1183	GSM6086621
GSE202011		F7	EXTENDED	keratinocyte_basal	0.552459521935209	1183	GSM6086621
GSE202011		F7	EXTENDED	keratinocyte_spinous_suprabasal	0.3962200053605926	1183	GSM6086621
GSE202011		F7	EXTENDED	keratinocyte_inflammatory_T17	0.3890673715258294	1183	GSM6086621
GSE202011		F7	EXTENDED	keratinocyte_stress_hypoxia	0.577994004191168	1183	GSM6086621
GSE202011		F7	EXTENDED	fibroblast_matrix	-0.322878224096283	1183	GSM6086621
GSE202011		F7	EXTENDED	fibroblast_inflammatory	0.2763546567853839	1183	GSM6086621
GSE202011		F7	EXTENDED	endothelial_vascular	0.4133164770015337	1183	GSM6086621
GSE202011		F7	EXTENDED	myeloid_dendritic	0.5189182798689242	1183	GSM6086621
GSE202011		F7	EXTENDED	T_NK_cytotoxic	0.4605313765403911	1183	GSM6086621
GSE202011		F7	EXTENDED	B_plasma	0.1933011777568104	1183	GSM6086621
GSE202011		F1	CORE	keratinocyte_basal	0.3816530947371231	662	GSM6086622
GSE202011		F1	CORE	keratinocyte_spinous_suprabasal	0.3479698921426731	662	GSM6086622
GSE202011		F1	CORE	keratinocyte_inflammatory_T17	0.319680882608313	662	GSM6086622
GSE202011		F1	CORE	keratinocyte_stress_hypoxia	0.4302266419252054	662	GSM6086622
GSE202011		F1	CORE	fibroblast_matrix	-0.0871339794090598	662	GSM6086622
GSE202011		F1	CORE	fibroblast_inflammatory	0.3068657305090959	662	GSM6086622
GSE202011		F1	CORE	endothelial_vascular	0.3700310211888158	662	GSM6086622
GSE202011		F1	CORE	myeloid_dendritic	0.2594024351900852	662	GSM6086622
GSE202011		F1	CORE	T_NK_cytotoxic	0.1534102057140274	662	GSM6086622
GSE202011		F1	CORE	B_plasma	0.1367699117599855	662	GSM6086622
GSE202011		F1	EXTENDED	keratinocyte_basal	0.4187638709969818	662	GSM6086622
GSE202011		F1	EXTENDED	keratinocyte_spinous_suprabasal	0.3659306599902422	662	GSM6086622
GSE202011		F1	EXTENDED	keratinocyte_inflammatory_T17	0.3239778175777251	662	GSM6086622
GSE202011		F1	EXTENDED	keratinocyte_stress_hypoxia	0.4423786266771645	662	GSM6086622
GSE202011		F1	EXTENDED	fibroblast_matrix	0.0344283081106798	662	GSM6086622
GSE202011		F1	EXTENDED	fibroblast_inflammatory	0.3304614785884186	662	GSM6086622
GSE202011		F1	EXTENDED	endothelial_vascular	0.3827176354500045	662	GSM6086622
GSE202011		F1	EXTENDED	myeloid_dendritic	0.2802919684087649	662	GSM6086622
GSE202011		F1	EXTENDED	T_NK_cytotoxic	0.1561490126949275	662	GSM6086622
GSE202011		F1	EXTENDED	B_plasma	0.1476453165934074	662	GSM6086622
GSE202011		F2	CORE	keratinocyte_basal	0.4268124611971499	662	GSM6086622
GSE202011		F2	CORE	keratinocyte_spinous_suprabasal	0.3866656199037536	662	GSM6086622
GSE202011		F2	CORE	keratinocyte_inflammatory_T17	0.3353881436241801	662	GSM6086622
GSE202011		F2	CORE	keratinocyte_stress_hypoxia	0.4712434981356255	662	GSM6086622
GSE202011		F2	CORE	fibroblast_matrix	0.1299509267623464	662	GSM6086622
GSE202011		F2	CORE	fibroblast_inflammatory	0.3231092022040979	662	GSM6086622
GSE202011		F2	CORE	endothelial_vascular	0.3665951463824922	662	GSM6086622
GSE202011		F2	CORE	myeloid_dendritic	0.31646087004615	662	GSM6086622
GSE202011		F2	CORE	T_NK_cytotoxic	0.1662691981816811	662	GSM6086622
GSE202011		F2	CORE	B_plasma	0.1493727149385983	662	GSM6086622
GSE202011		F2	EXTENDED	keratinocyte_basal	0.4253790320810742	662	GSM6086622
GSE202011		F2	EXTENDED	keratinocyte_spinous_suprabasal	0.3692918940485933	662	GSM6086622
GSE202011		F2	EXTENDED	keratinocyte_inflammatory_T17	0.3321673785104974	662	GSM6086622
GSE202011		F2	EXTENDED	keratinocyte_stress_hypoxia	0.4712870821263137	662	GSM6086622
GSE202011		F2	EXTENDED	fibroblast_matrix	0.1066192896105935	662	GSM6086622
GSE202011		F2	EXTENDED	fibroblast_inflammatory	0.3356608419257535	662	GSM6086622
GSE202011		F2	EXTENDED	endothelial_vascular	0.3778631813060115	662	GSM6086622
GSE202011		F2	EXTENDED	myeloid_dendritic	0.2941820641483613	662	GSM6086622
GSE202011		F2	EXTENDED	T_NK_cytotoxic	0.1702819266113588	662	GSM6086622
GSE202011		F2	EXTENDED	B_plasma	0.1469360391138828	662	GSM6086622
GSE202011		F6	CORE	keratinocyte_basal	0.416374473462285	662	GSM6086622
GSE202011		F6	CORE	keratinocyte_spinous_suprabasal	0.3620641673872657	662	GSM6086622
GSE202011		F6	CORE	keratinocyte_inflammatory_T17	0.3261512884447328	662	GSM6086622
GSE202011		F6	CORE	keratinocyte_stress_hypoxia	0.4693393991002807	662	GSM6086622
GSE202011		F6	CORE	fibroblast_matrix	-0.0201083356671212	662	GSM6086622
GSE202011		F6	CORE	fibroblast_inflammatory	0.3139708801124998	662	GSM6086622
GSE202011		F6	CORE	endothelial_vascular	0.3568356926689708	662	GSM6086622
GSE202011		F6	CORE	myeloid_dendritic	0.2922384938905241	662	GSM6086622
GSE202011		F6	CORE	T_NK_cytotoxic	0.149608456570873	662	GSM6086622
GSE202011		F6	CORE	B_plasma	0.1459978147315781	662	GSM6086622
GSE202011		F6	EXTENDED	keratinocyte_basal	0.4410820984884472	662	GSM6086622
GSE202011		F6	EXTENDED	keratinocyte_spinous_suprabasal	0.3899650079812454	662	GSM6086622
GSE202011		F6	EXTENDED	keratinocyte_inflammatory_T17	0.313166802806939	662	GSM6086622
GSE202011		F6	EXTENDED	keratinocyte_stress_hypoxia	0.4725373282656944	662	GSM6086622
GSE202011		F6	EXTENDED	fibroblast_matrix	-0.0019792296846495	662	GSM6086622
GSE202011		F6	EXTENDED	fibroblast_inflammatory	0.3522286663373662	662	GSM6086622
GSE202011		F6	EXTENDED	endothelial_vascular	0.3783665450184338	662	GSM6086622
GSE202011		F6	EXTENDED	myeloid_dendritic	0.3072444886424791	662	GSM6086622
GSE202011		F6	EXTENDED	T_NK_cytotoxic	0.1594461226479266	662	GSM6086622
GSE202011		F6	EXTENDED	B_plasma	0.1379398188083703	662	GSM6086622
GSE202011		F7	CORE	keratinocyte_basal	0.4455375037011702	662	GSM6086622
GSE202011		F7	CORE	keratinocyte_spinous_suprabasal	0.3854676801033059	662	GSM6086622
GSE202011		F7	CORE	keratinocyte_inflammatory_T17	0.3180038367466473	662	GSM6086622
GSE202011		F7	CORE	keratinocyte_stress_hypoxia	0.445211008289396	662	GSM6086622
GSE202011		F7	CORE	fibroblast_matrix	0.0006020433887161	662	GSM6086622
GSE202011		F7	CORE	fibroblast_inflammatory	0.3551168187765019	662	GSM6086622
GSE202011		F7	CORE	endothelial_vascular	0.3871581064142239	662	GSM6086622
GSE202011		F7	CORE	myeloid_dendritic	0.2912976125047151	662	GSM6086622
GSE202011		F7	CORE	T_NK_cytotoxic	0.1628545684714116	662	GSM6086622
GSE202011		F7	CORE	B_plasma	0.1488306277676859	662	GSM6086622
GSE202011		F7	EXTENDED	keratinocyte_basal	0.4494621619691856	662	GSM6086622
GSE202011		F7	EXTENDED	keratinocyte_spinous_suprabasal	0.3903161847731253	662	GSM6086622
GSE202011		F7	EXTENDED	keratinocyte_inflammatory_T17	0.3190633829202805	662	GSM6086622
GSE202011		F7	EXTENDED	keratinocyte_stress_hypoxia	0.452498926626909	662	GSM6086622
GSE202011		F7	EXTENDED	fibroblast_matrix	0.0006963990492697	662	GSM6086622
GSE202011		F7	EXTENDED	fibroblast_inflammatory	0.3669716082862584	662	GSM6086622
GSE202011		F7	EXTENDED	endothelial_vascular	0.3872281607926272	662	GSM6086622
GSE202011		F7	EXTENDED	myeloid_dendritic	0.2965991041576103	662	GSM6086622
GSE202011		F7	EXTENDED	T_NK_cytotoxic	0.162906372487229	662	GSM6086622
GSE202011		F7	EXTENDED	B_plasma	0.1515124768053827	662	GSM6086622
GSE202011		F1	CORE	keratinocyte_basal	0.5089315817472622	660	GSM6086623
GSE202011		F1	CORE	keratinocyte_spinous_suprabasal	0.5933639042306567	660	GSM6086623
GSE202011		F1	CORE	keratinocyte_inflammatory_T17	0.3629200307083966	660	GSM6086623
GSE202011		F1	CORE	keratinocyte_stress_hypoxia	0.5950163539667086	660	GSM6086623
GSE202011		F1	CORE	fibroblast_matrix	-0.2027027508479097	660	GSM6086623
GSE202011		F1	CORE	fibroblast_inflammatory	0.3055220245013164	660	GSM6086623
GSE202011		F1	CORE	endothelial_vascular	0.4256127341948906	660	GSM6086623
GSE202011		F1	CORE	myeloid_dendritic	0.6269640438523368	660	GSM6086623
GSE202011		F1	CORE	T_NK_cytotoxic	0.5950532735429503	660	GSM6086623
GSE202011		F1	CORE	B_plasma	0.2562264100907803	660	GSM6086623
GSE202011		F1	EXTENDED	keratinocyte_basal	0.5164017326052953	660	GSM6086623
GSE202011		F1	EXTENDED	keratinocyte_spinous_suprabasal	0.581849891166596	660	GSM6086623
GSE202011		F1	EXTENDED	keratinocyte_inflammatory_T17	0.3248476862268445	660	GSM6086623
GSE202011		F1	EXTENDED	keratinocyte_stress_hypoxia	0.6009755535213618	660	GSM6086623
GSE202011		F1	EXTENDED	fibroblast_matrix	-0.1127050023086376	660	GSM6086623
GSE202011		F1	EXTENDED	fibroblast_inflammatory	0.3495502381222616	660	GSM6086623
GSE202011		F1	EXTENDED	endothelial_vascular	0.4483179682547381	660	GSM6086623
GSE202011		F1	EXTENDED	myeloid_dendritic	0.6342544794247515	660	GSM6086623
GSE202011		F1	EXTENDED	T_NK_cytotoxic	0.5890343183541176	660	GSM6086623
GSE202011		F1	EXTENDED	B_plasma	0.253850984304547	660	GSM6086623
GSE202011		F2	CORE	keratinocyte_basal	0.4877755173960328	660	GSM6086623
GSE202011		F2	CORE	keratinocyte_spinous_suprabasal	0.5537186231159383	660	GSM6086623
GSE202011		F2	CORE	keratinocyte_inflammatory_T17	0.2850128243480679	660	GSM6086623
GSE202011		F2	CORE	keratinocyte_stress_hypoxia	0.597291136638478	660	GSM6086623
GSE202011		F2	CORE	fibroblast_matrix	-0.0486130219207372	660	GSM6086623
GSE202011		F2	CORE	fibroblast_inflammatory	0.3647339395226526	660	GSM6086623
GSE202011		F2	CORE	endothelial_vascular	0.4592541855971567	660	GSM6086623
GSE202011		F2	CORE	myeloid_dendritic	0.6396358551490994	660	GSM6086623
GSE202011		F2	CORE	T_NK_cytotoxic	0.5794662670346575	660	GSM6086623
GSE202011		F2	CORE	B_plasma	0.2631454862769493	660	GSM6086623
GSE202011		F2	EXTENDED	keratinocyte_basal	0.4948860833713489	660	GSM6086623
GSE202011		F2	EXTENDED	keratinocyte_spinous_suprabasal	0.5550704733263279	660	GSM6086623
GSE202011		F2	EXTENDED	keratinocyte_inflammatory_T17	0.2910968365608987	660	GSM6086623
GSE202011		F2	EXTENDED	keratinocyte_stress_hypoxia	0.5962035231876927	660	GSM6086623
GSE202011		F2	EXTENDED	fibroblast_matrix	-0.0412517356319848	660	GSM6086623
GSE202011		F2	EXTENDED	fibroblast_inflammatory	0.3842633491131531	660	GSM6086623
GSE202011		F2	EXTENDED	endothelial_vascular	0.4604920968013415	660	GSM6086623
GSE202011		F2	EXTENDED	myeloid_dendritic	0.651647284191154	660	GSM6086623
GSE202011		F2	EXTENDED	T_NK_cytotoxic	0.5861807331630814	660	GSM6086623
GSE202011		F2	EXTENDED	B_plasma	0.26445824776833	660	GSM6086623
GSE202011		F6	CORE	keratinocyte_basal	0.4702937081467087	660	GSM6086623
GSE202011		F6	CORE	keratinocyte_spinous_suprabasal	0.5920077863877287	660	GSM6086623
GSE202011		F6	CORE	keratinocyte_inflammatory_T17	0.3515319328561108	660	GSM6086623
GSE202011		F6	CORE	keratinocyte_stress_hypoxia	0.6177701686473256	660	GSM6086623
GSE202011		F6	CORE	fibroblast_matrix	-0.1672664415879302	660	GSM6086623
GSE202011		F6	CORE	fibroblast_inflammatory	0.2846329659140163	660	GSM6086623
GSE202011		F6	CORE	endothelial_vascular	0.4089211090223961	660	GSM6086623
GSE202011		F6	CORE	myeloid_dendritic	0.6166821365788903	660	GSM6086623
GSE202011		F6	CORE	T_NK_cytotoxic	0.5723328502310862	660	GSM6086623
GSE202011		F6	CORE	B_plasma	0.2566224345722505	660	GSM6086623
GSE202011		F6	EXTENDED	keratinocyte_basal	0.5173911244672812	660	GSM6086623
GSE202011		F6	EXTENDED	keratinocyte_spinous_suprabasal	0.5947443032220305	660	GSM6086623
GSE202011		F6	EXTENDED	keratinocyte_inflammatory_T17	0.3493592527246992	660	GSM6086623
GSE202011		F6	EXTENDED	keratinocyte_stress_hypoxia	0.6035766015401699	660	GSM6086623
GSE202011		F6	EXTENDED	fibroblast_matrix	-0.1535896216335461	660	GSM6086623
GSE202011		F6	EXTENDED	fibroblast_inflammatory	0.3155881732686195	660	GSM6086623
GSE202011		F6	EXTENDED	endothelial_vascular	0.437762361144644	660	GSM6086623
GSE202011		F6	EXTENDED	myeloid_dendritic	0.6471294891873001	660	GSM6086623
GSE202011		F6	EXTENDED	T_NK_cytotoxic	0.5831374057890536	660	GSM6086623
GSE202011		F6	EXTENDED	B_plasma	0.2545726251123527	660	GSM6086623
GSE202011		F7	CORE	keratinocyte_basal	0.5208643062730179	660	GSM6086623
GSE202011		F7	CORE	keratinocyte_spinous_suprabasal	0.5956176936213736	660	GSM6086623
GSE202011		F7	CORE	keratinocyte_inflammatory_T17	0.3483395174335695	660	GSM6086623
GSE202011		F7	CORE	keratinocyte_stress_hypoxia	0.5653067639361815	660	GSM6086623
GSE202011		F7	CORE	fibroblast_matrix	-0.1996591030589668	660	GSM6086623
GSE202011		F7	CORE	fibroblast_inflammatory	0.306645675030467	660	GSM6086623
GSE202011		F7	CORE	endothelial_vascular	0.4549369921620999	660	GSM6086623
GSE202011		F7	CORE	myeloid_dendritic	0.6556876347475934	660	GSM6086623
GSE202011		F7	CORE	T_NK_cytotoxic	0.577709793820756	660	GSM6086623
GSE202011		F7	CORE	B_plasma	0.2530992123483404	660	GSM6086623
GSE202011		F7	EXTENDED	keratinocyte_basal	0.5219297924021369	660	GSM6086623
GSE202011		F7	EXTENDED	keratinocyte_spinous_suprabasal	0.6023352111486517	660	GSM6086623
GSE202011		F7	EXTENDED	keratinocyte_inflammatory_T17	0.358790438399354	660	GSM6086623
GSE202011		F7	EXTENDED	keratinocyte_stress_hypoxia	0.5773645422040986	660	GSM6086623
GSE202011		F7	EXTENDED	fibroblast_matrix	-0.1887392803905873	660	GSM6086623
GSE202011		F7	EXTENDED	fibroblast_inflammatory	0.3132635529831609	660	GSM6086623
GSE202011		F7	EXTENDED	endothelial_vascular	0.4542916882285387	660	GSM6086623
GSE202011		F7	EXTENDED	myeloid_dendritic	0.6573636546892866	660	GSM6086623
GSE202011		F7	EXTENDED	T_NK_cytotoxic	0.5856264273317902	660	GSM6086623
GSE202011		F7	EXTENDED	B_plasma	0.2570320855668607	660	GSM6086623
GSE202011		F1	CORE	keratinocyte_basal	0.6922000243878481	331	GSM6086624
GSE202011		F1	CORE	keratinocyte_spinous_suprabasal	0.5448687537927954	331	GSM6086624
GSE202011		F1	CORE	keratinocyte_inflammatory_T17	0.5323019002802184	331	GSM6086624
GSE202011		F1	CORE	keratinocyte_stress_hypoxia	0.6214997423163244	331	GSM6086624
GSE202011		F1	CORE	fibroblast_matrix	0.3855156942363866	331	GSM6086624
GSE202011		F1	CORE	fibroblast_inflammatory	0.3490020499722574	331	GSM6086624
GSE202011		F1	CORE	endothelial_vascular	0.4468213409281995	331	GSM6086624
GSE202011		F1	CORE	myeloid_dendritic	0.5561474507990533	331	GSM6086624
GSE202011		F1	CORE	T_NK_cytotoxic	0.3017011467389063	331	GSM6086624
GSE202011		F1	CORE	B_plasma	0.085496775277557	331	GSM6086624
GSE202011		F1	EXTENDED	keratinocyte_basal	0.6951595193512226	331	GSM6086624
GSE202011		F1	EXTENDED	keratinocyte_spinous_suprabasal	0.5510944384722192	331	GSM6086624
GSE202011		F1	EXTENDED	keratinocyte_inflammatory_T17	0.5453186733659939	331	GSM6086624
GSE202011		F1	EXTENDED	keratinocyte_stress_hypoxia	0.6083845029325354	331	GSM6086624
GSE202011		F1	EXTENDED	fibroblast_matrix	0.4261366545729974	331	GSM6086624
GSE202011		F1	EXTENDED	fibroblast_inflammatory	0.3799397905770993	331	GSM6086624
GSE202011		F1	EXTENDED	endothelial_vascular	0.4427490309944328	331	GSM6086624
GSE202011		F1	EXTENDED	myeloid_dendritic	0.5597748731531514	331	GSM6086624
GSE202011		F1	EXTENDED	T_NK_cytotoxic	0.3051610629960234	331	GSM6086624
GSE202011		F1	EXTENDED	B_plasma	0.09314060636431	331	GSM6086624
GSE202011		F2	CORE	keratinocyte_basal	0.6977837044645058	331	GSM6086624
GSE202011		F2	CORE	keratinocyte_spinous_suprabasal	0.5651682077334288	331	GSM6086624
GSE202011		F2	CORE	keratinocyte_inflammatory_T17	0.5235280124646622	331	GSM6086624
GSE202011		F2	CORE	keratinocyte_stress_hypoxia	0.6139911371033809	331	GSM6086624
GSE202011		F2	CORE	fibroblast_matrix	0.439025210168986	331	GSM6086624
GSE202011		F2	CORE	fibroblast_inflammatory	0.4002622938412271	331	GSM6086624
GSE202011		F2	CORE	endothelial_vascular	0.4678670444484019	331	GSM6086624
GSE202011		F2	CORE	myeloid_dendritic	0.5688186129203915	331	GSM6086624
GSE202011		F2	CORE	T_NK_cytotoxic	0.3139095804605885	331	GSM6086624
GSE202011		F2	CORE	B_plasma	0.1099346221003271	331	GSM6086624
GSE202011		F2	EXTENDED	keratinocyte_basal	0.7023971083679487	331	GSM6086624
GSE202011		F2	EXTENDED	keratinocyte_spinous_suprabasal	0.5730420348718431	331	GSM6086624
GSE202011		F2	EXTENDED	keratinocyte_inflammatory_T17	0.5278244705232571	331	GSM6086624
GSE202011		F2	EXTENDED	keratinocyte_stress_hypoxia	0.6196940394265456	331	GSM6086624
GSE202011		F2	EXTENDED	fibroblast_matrix	0.4517947439213449	331	GSM6086624
GSE202011		F2	EXTENDED	fibroblast_inflammatory	0.4167464280529674	331	GSM6086624
GSE202011		F2	EXTENDED	endothelial_vascular	0.4595605833085919	331	GSM6086624
GSE202011		F2	EXTENDED	myeloid_dendritic	0.574722353312142	331	GSM6086624
GSE202011		F2	EXTENDED	T_NK_cytotoxic	0.3140876682514203	331	GSM6086624
GSE202011		F2	EXTENDED	B_plasma	0.1059200687543473	331	GSM6086624
GSE202011		F6	CORE	keratinocyte_basal	0.6806699702209736	331	GSM6086624
GSE202011		F6	CORE	keratinocyte_spinous_suprabasal	0.5595783104972992	331	GSM6086624
GSE202011		F6	CORE	keratinocyte_inflammatory_T17	0.5213839988511915	331	GSM6086624
GSE202011		F6	CORE	keratinocyte_stress_hypoxia	0.6002563270459845	331	GSM6086624
GSE202011		F6	CORE	fibroblast_matrix	0.3855429208495768	331	GSM6086624
GSE202011		F6	CORE	fibroblast_inflammatory	0.3304381838871251	331	GSM6086624
GSE202011		F6	CORE	endothelial_vascular	0.4306446392867769	331	GSM6086624
GSE202011		F6	CORE	myeloid_dendritic	0.5590779538693494	331	GSM6086624
GSE202011		F6	CORE	T_NK_cytotoxic	0.3083765204822928	331	GSM6086624
GSE202011		F6	CORE	B_plasma	0.1015680715233214	331	GSM6086624
GSE202011		F6	EXTENDED	keratinocyte_basal	0.6993394664237979	331	GSM6086624
GSE202011		F6	EXTENDED	keratinocyte_spinous_suprabasal	0.5780237239419541	331	GSM6086624
GSE202011		F6	EXTENDED	keratinocyte_inflammatory_T17	0.5339041828779766	331	GSM6086624
GSE202011		F6	EXTENDED	keratinocyte_stress_hypoxia	0.6035582909557052	331	GSM6086624
GSE202011		F6	EXTENDED	fibroblast_matrix	0.4195935785183309	331	GSM6086624
GSE202011		F6	EXTENDED	fibroblast_inflammatory	0.3920779206376654	331	GSM6086624
GSE202011		F6	EXTENDED	endothelial_vascular	0.4567314545790423	331	GSM6086624
GSE202011		F6	EXTENDED	myeloid_dendritic	0.5745315953576975	331	GSM6086624
GSE202011		F6	EXTENDED	T_NK_cytotoxic	0.3079708373503104	331	GSM6086624
GSE202011		F6	EXTENDED	B_plasma	0.1134904766726757	331	GSM6086624
GSE202011		F7	CORE	keratinocyte_basal	0.7032453248768736	331	GSM6086624
GSE202011		F7	CORE	keratinocyte_spinous_suprabasal	0.5722437295555286	331	GSM6086624
GSE202011		F7	CORE	keratinocyte_inflammatory_T17	0.5054981586294972	331	GSM6086624
GSE202011		F7	CORE	keratinocyte_stress_hypoxia	0.6033594008345711	331	GSM6086624
GSE202011		F7	CORE	fibroblast_matrix	0.3935028006124683	331	GSM6086624
GSE202011		F7	CORE	fibroblast_inflammatory	0.420691698932882	331	GSM6086624
